date,ticker,expiry,option_type,strike,underlying_price,implied_volatility,delta,bid,ask,volume,open_interest
2025-01-23,AAPL,2025-02-17,C,157.86,148.92,0.223216,0.25,1.31,1.35,12,4774
2025-01-23,AAPL,2025-02-17,C,148.92,148.92,0.23821,0.5,1.4,1.44,99,503
2025-01-23,AAPL,2025-02-17,P,148.92,148.92,0.23821,-0.5,1.39,1.45,292,4406
2025-01-23,AAPL,2025-02-17,P,139.99,148.92,0.253203,-0.25,1.49,1.53,239,1018
2025-01-23,AAPL,2025-02-17,P,131.05,148.92,0.2592,-0.1,1.52,1.57,239,2614
2025-01-23,AAPL,2025-02-24,C,166.79,148.92,0.221518,0.1,1.29,1.34,227,1304
2025-01-23,AAPL,2025-02-24,C,157.86,148.92,0.226016,0.25,1.33,1.37,5,2412
2025-01-23,AAPL,2025-02-24,C,148.92,148.92,0.24101,0.5,1.41,1.47,123,3266
2025-01-23,AAPL,2025-02-24,P,148.92,148.92,0.24101,-0.5,1.41,1.46,441,562
2025-01-23,AAPL,2025-02-24,P,139.99,148.92,0.256003,-0.25,1.5,1.55,68,1480
2025-01-23,AAPL,2025-02-24,P,131.05,148.92,0.262,-0.1,1.53,1.59,151,4384
2025-01-23,AAPL,2025-03-24,C,166.79,148.92,0.232718,0.1,1.36,1.42,53,4922
2025-01-23,AAPL,2025-03-24,C,157.86,148.92,0.237216,0.25,1.38,1.44,178,4765
2025-01-23,AAPL,2025-03-24,C,148.92,148.92,0.25221,0.5,1.48,1.52,205,697
2025-01-23,AAPL,2025-03-24,P,148.92,148.92,0.25221,-0.5,1.48,1.53,111,2768
2025-01-23,AAPL,2025-03-24,P,139.99,148.92,0.267203,-0.25,1.57,1.61,408,4230
2025-01-23,AAPL,2025-03-24,P,131.05,148.92,0.2732,-0.1,1.6,1.65,201,2716
2025-01-24,AAPL,2025-02-18,C,167.29,149.37,0.215247,0.1,1.26,1.31,227,809
2025-01-24,AAPL,2025-02-18,C,158.33,149.37,0.219084,0.25,1.28,1.34,188,2925
2025-01-24,AAPL,2025-02-18,C,149.37,149.37,0.231874,0.5,1.36,1.41,370,1487
2025-01-24,AAPL,2025-02-18,P,149.37,149.37,0.231874,-0.5,1.36,1.41,417,2030
2025-01-24,AAPL,2025-02-18,P,140.4,149.37,0.244665,-0.25,1.43,1.49,16,3864
2025-01-24,AAPL,2025-02-18,P,131.44,149.37,0.249781,-0.1,1.47,1.51,302,4708
2025-01-24,AAPL,2025-02-25,C,167.29,149.37,0.218047,0.1,1.28,1.32,117,4481
2025-01-24,AAPL,2025-02-25,C,158.33,149.37,0.221884,0.25,1.3,1.35,193,1330
2025-01-24,AAPL,2025-02-25,C,149.37,149.37,0.234674,0.5,1.37,1.43,309,905
2025-01-24,AAPL,2025-02-25,P,149.37,149.37,0.234674,-0.5,1.38,1.43,31,2254
2025-01-24,AAPL,2025-02-25,P,140.4,149.37,0.247465,-0.25,1.46,1.5,439,3554
2025-01-24,AAPL,2025-02-25,P,131.44,149.37,0.252581,-0.1,1.48,1.54,287,4374
2025-01-24,AAPL,2025-03-25,C,167.29,149.37,0.229247,0.1,1.35,1.39,267,2658
2025-01-24,AAPL,2025-03-25,C,158.33,149.37,0.233084,0.25,1.37,1.42,167,1231
2025-01-24,AAPL,2025-03-25,C,149.37,149.37,0.245874,0.5,1.45,1.49,19,4700
2025-01-24,AAPL,2025-03-25,P,149.37,149.37,0.245874,-0.5,1.44,1.5,2,3889
2025-01-24,AAPL,2025-03-25,P,140.4,149.37,0.258665,-0.25,1.52,1.57,141,2458
2025-01-24,AAPL,2025-03-25,P,131.44,149.37,0.263781,-0.1,1.55,1.6,197,2687
2025-01-27,AAPL,2025-02-21,C,166.0,148.22,0.216021,0.1,1.26,1.3,180,637
2025-01-27,AAPL,2025-02-21,C,157.11,148.22,0.220289,0.25,1.28,1.34,45,2415
2025-01-27,AAPL,2025-02-21,C,148.22,148.22,0.234516,0.5,1.36,1.42,74,826
2025-01-27,AAPL,2025-02-21,P,148.22,148.22,0.234516,-0.5,1.36,1.42,479,1046
2025-01-27,AAPL,2025-02-21,P,139.32,148.22,0.248743,-0.25,1.45,1.5,437,159
2025-01-27,AAPL,2025-02-21,P,130.43,148.22,0.254434,-0.1,1.49,1.53,79,4585
2025-01-27,AAPL,2025-02-28,C,166.0,148.22,0.218821,0.1,1.27,1.32,457,3044
2025-01-27,AAPL,2025-02-28,C,157.11,148.22,0.223089,0.25,1.3,1.35,485,2008
2025-01-27,AAPL,2025-02-28,C,148.22,148.22,0.237316,0.5,1.38,1.43,330,944
2025-01-27,AAPL,2025-02-28,P,148.22,148.22,0.237316,-0.5,1.38,1.44,72,4093
2025-01-27,AAPL,2025-02-28,P,139.32,148.22,0.251543,-0.25,1.46,1.52,186,2349
2025-01-27,AAPL,2025-02-28,P,130.43,148.22,0.257234,-0.1,1.5,1.55,414,4604
2025-01-27,AAPL,2025-03-28,C,166.0,148.22,0.230021,0.1,1.34,1.39,280,260
2025-01-27,AAPL,2025-03-28,C,157.11,148.22,0.234289,0.25,1.37,1.41,29,3974
2025-01-27,AAPL,2025-03-28,C,148.22,148.22,0.248516,0.5,1.45,1.5,27,3756
2025-01-27,AAPL,2025-03-28,P,148.22,148.22,0.248516,-0.5,1.45,1.5,413,1067
2025-01-27,AAPL,2025-03-28,P,139.32,148.22,0.262743,-0.25,1.53,1.59,265,2195
2025-01-27,AAPL,2025-03-28,P,130.43,148.22,0.268434,-0.1,1.57,1.62,377,21
2025-01-28,AAPL,2025-02-22,C,167.18,149.27,0.204187,0.1,1.2,1.24,439,319
2025-01-28,AAPL,2025-02-22,C,158.23,149.27,0.207266,0.25,1.21,1.26,399,653
2025-01-28,AAPL,2025-02-22,C,149.27,149.27,0.217529,0.5,1.28,1.32,394,3165
2025-01-28,AAPL,2025-02-22,P,149.27,149.27,0.217529,-0.5,1.27,1.32,77,4610
2025-01-28,AAPL,2025-02-22,P,140.31,149.27,0.227792,-0.25,1.34,1.38,207,3633
2025-01-28,AAPL,2025-02-22,P,131.36,149.27,0.231897,-0.1,1.36,1.41,152,3303
2025-01-28,AAPL,2025-03-01,C,167.18,149.27,0.206987,0.1,1.21,1.26,37,2369
2025-01-28,AAPL,2025-03-01,C,158.23,149.27,0.210066,0.25,1.22,1.28,263,1720
2025-01-28,AAPL,2025-03-01,C,149.27,149.27,0.220329,0.5,1.29,1.34,46,3393
2025-01-28,AAPL,2025-03-01,P,149.27,149.27,0.220329,-0.5,1.29,1.34,292,210
2025-01-28,AAPL,2025-03-01,P,140.31,149.27,0.230592,-0.25,1.35,1.4,145,4463
2025-01-28,AAPL,2025-03-01,P,131.36,149.27,0.234697,-0.1,1.37,1.43,139,4959
2025-01-28,AAPL,2025-03-29,C,167.18,149.27,0.218187,0.1,1.28,1.33,375,3303
2025-01-28,AAPL,2025-03-29,C,158.23,149.27,0.221266,0.25,1.3,1.34,181,4738
2025-01-28,AAPL,2025-03-29,C,149.27,149.27,0.231529,0.5,1.36,1.41,367,3695
2025-01-28,AAPL,2025-03-29,P,149.27,149.27,0.231529,-0.5,1.36,1.41,447,2813
2025-01-28,AAPL,2025-03-29,P,140.31,149.27,0.241792,-0.25,1.42,1.47,295,2549
2025-01-28,AAPL,2025-03-29,P,131.36,149.27,0.245897,-0.1,1.44,1.5,165,2102
2025-01-29,AAPL,2025-02-23,C,167.11,149.21,0.223371,0.1,1.31,1.36,348,2046
2025-01-29,AAPL,2025-02-23,C,158.16,149.21,0.226542,0.25,1.33,1.38,130,637
2025-01-29,AAPL,2025-02-23,C,149.21,149.21,0.237111,0.5,1.39,1.44,163,3340
2025-01-29,AAPL,2025-02-23,P,149.21,149.21,0.237111,-0.5,1.39,1.44,366,3317
2025-01-29,AAPL,2025-02-23,P,140.26,149.21,0.24768,-0.25,1.46,1.5,443,1639
2025-01-29,AAPL,2025-02-23,P,131.3,149.21,0.251908,-0.1,1.48,1.53,82,3892
2025-01-29,AAPL,2025-03-02,C,167.11,149.21,0.226171,0.1,1.32,1.38,375,1240
2025-01-29,AAPL,2025-03-02,C,158.16,149.21,0.229342,0.25,1.34,1.4,86,655
2025-01-29,AAPL,2025-03-02,C,149.21,149.21,0.239911,0.5,1.41,1.45,383,701
2025-01-29,AAPL,2025-03-02,P,149.21,149.21,0.239911,-0.5,1.41,1.45,141,3376
2025-01-29,AAPL,2025-03-02,P,140.26,149.21,0.25048,-0.25,1.47,1.52,371,1020
2025-01-29,AAPL,2025-03-02,P,131.3,149.21,0.254708,-0.1,1.49,1.55,273,3509
2025-01-29,AAPL,2025-03-30,C,167.11,149.21,0.237371,0.1,1.39,1.45,291,3054
2025-01-29,AAPL,2025-03-30,C,158.16,149.21,0.240542,0.25,1.41,1.46,154,3131
2025-01-29,AAPL,2025-03-30,C,149.21,149.21,0.251111,0.5,1.48,1.52,359,4880
2025-01-29,AAPL,2025-03-30,P,149.21,149.21,0.251111,-0.5,1.47,1.52,220,3430
2025-01-29,AAPL,2025-03-30,P,140.26,149.21,0.26168,-0.25,1.54,1.58,270,2006
2025-01-29,AAPL,2025-03-30,P,131.3,149.21,0.265908,-0.1,1.56,1.62,481,3055
2025-01-30,AAPL,2025-02-24,C,166.87,148.99,0.213559,0.1,1.24,1.3,423,4271
2025-01-30,AAPL,2025-02-24,C,157.93,148.99,0.217268,0.25,1.27,1.32,428,2727
2025-01-30,AAPL,2025-02-24,C,148.99,148.99,0.229633,0.5,1.34,1.39,221,3164
2025-01-30,AAPL,2025-02-24,P,148.99,148.99,0.229633,-0.5,1.35,1.39,404,1228
2025-01-30,AAPL,2025-02-24,P,140.05,148.99,0.241999,-0.25,1.41,1.47,477,4620
2025-01-30,AAPL,2025-02-24,P,131.11,148.99,0.246945,-0.1,1.44,1.5,468,4891
2025-01-30,AAPL,2025-03-03,C,166.87,148.99,0.216359,0.1,1.26,1.32,498,3825
2025-01-30,AAPL,2025-03-03,C,157.93,148.99,0.220068,0.25,1.28,1.34,53,2408
2025-01-30,AAPL,2025-03-03,C,148.99,148.99,0.232433,0.5,1.36,1.41,350,1208
2025-01-30,AAPL,2025-03-03,P,148.99,148.99,0.232433,-0.5,1.36,1.41,317,1453
2025-01-30,AAPL,2025-03-03,P,140.05,148.99,0.244799,-0.25,1.44,1.48,231,2933
2025-01-30,AAPL,2025-03-03,P,131.11,148.99,0.249745,-0.1,1.46,1.51,143,1102
2025-01-30,AAPL,2025-03-31,C,166.87,148.99,0.227559,0.1,1.33,1.38,146,4304
2025-01-30,AAPL,2025-03-31,C,157.93,148.99,0.231268,0.25,1.36,1.4,183,47
2025-01-30,AAPL,2025-03-31,C,148.99,148.99,0.243633,0.5,1.43,1.48,227,3989
2025-01-30,AAPL,2025-03-31,P,148.99,148.99,0.243633,-0.5,1.42,1.48,118,700
2025-01-30,AAPL,2025-03-31,P,140.05,148.99,0.255999,-0.25,1.5,1.55,302,587
2025-01-30,AAPL,2025-03-31,P,131.11,148.99,0.260945,-0.1,1.53,1.58,225,4993
2025-01-31,AAPL,2025-02-25,C,165.95,148.17,0.21052,0.1,1.23,1.27,14,2119
2025-01-31,AAPL,2025-02-25,C,157.06,148.17,0.213702,0.25,1.24,1.29,438,4665
2025-01-31,AAPL,2025-02-25,C,148.17,148.17,0.224307,0.5,1.3,1.36,316,357
2025-01-31,AAPL,2025-02-25,P,148.17,148.17,0.224307,-0.5,1.31,1.35,294,3955
2025-01-31,AAPL,2025-02-25,P,139.28,148.17,0.234912,-0.25,1.37,1.41,238,4425
2025-01-31,AAPL,2025-02-25,P,130.39,148.17,0.239154,-0.1,1.39,1.44,226,568
2025-01-31,AAPL,2025-03-04,C,165.95,148.17,0.21332,0.1,1.24,1.29,288,890
2025-01-31,AAPL,2025-03-04,C,157.06,148.17,0.216502,0.25,1.26,1.31,253,2765
2025-01-31,AAPL,2025-03-04,C,148.17,148.17,0.227107,0.5,1.32,1.37,148,3433
2025-01-31,AAPL,2025-03-04,P,148.17,148.17,0.227107,-0.5,1.32,1.37,1,4960
2025-01-31,AAPL,2025-03-04,P,139.28,148.17,0.237712,-0.25,1.38,1.44,16,2587
2025-01-31,AAPL,2025-03-04,P,130.39,148.17,0.241954,-0.1,1.41,1.45,342,3641
2025-01-31,AAPL,2025-04-01,C,165.95,148.17,0.22452,0.1,1.3,1.36,160,1598
2025-01-31,AAPL,2025-04-01,C,157.06,148.17,0.227702,0.25,1.32,1.37,89,2129
2025-01-31,AAPL,2025-04-01,C,148.17,148.17,0.238307,0.5,1.39,1.43,184,3364
2025-01-31,AAPL,2025-04-01,P,148.17,148.17,0.238307,-0.5,1.39,1.44,162,3939
2025-01-31,AAPL,2025-04-01,P,139.28,148.17,0.248912,-0.25,1.45,1.5,453,4107
2025-01-31,AAPL,2025-04-01,P,130.39,148.17,0.253154,-0.1,1.48,1.52,197,1614
2025-02-03,AAPL,2025-02-28,C,167.59,149.64,0.249162,0.1,1.46,1.52,84,2461
2025-02-03,AAPL,2025-02-28,C,158.62,149.64,0.251735,0.25,1.48,1.54,134,728
2025-02-03,AAPL,2025-02-28,C,149.64,149.64,0.260311,0.5,1.53,1.59,457,489
2025-02-03,AAPL,2025-02-28,P,149.64,149.64,0.260311,-0.5,1.54,1.58,154,2673
2025-02-03,AAPL,2025-02-28,P,140.66,149.64,0.268887,-0.25,1.59,1.63,255,273
2025-02-03,AAPL,2025-02-28,P,131.68,149.64,0.272317,-0.1,1.61,1.65,44,2187
2025-02-03,AAPL,2025-03-07,C,167.59,149.64,0.251962,0.1,1.48,1.54,50,183
2025-02-03,AAPL,2025-03-07,C,158.62,149.64,0.254535,0.25,1.5,1.55,373,4117
2025-02-03,AAPL,2025-03-07,C,149.64,149.64,0.263111,0.5,1.55,1.6,14,742
2025-02-03,AAPL,2025-03-07,P,149.64,149.64,0.263111,-0.5,1.55,1.6,134,4117
2025-02-03,AAPL,2025-03-07,P,140.66,149.64,0.271687,-0.25,1.6,1.65,227,4097
2025-02-03,AAPL,2025-03-07,P,131.68,149.64,0.275117,-0.1,1.63,1.67,212,1978
2025-02-03,AAPL,2025-04-04,C,167.59,149.64,0.263162,0.1,1.55,1.6,294,1294
2025-02-03,AAPL,2025-04-04,C,158.62,149.64,0.265735,0.25,1.56,1.62,101,2525
2025-02-03,AAPL,2025-04-04,C,149.64,149.64,0.274311,0.5,1.61,1.67,357,2328
2025-02-03,AAPL,2025-04-04,P,149.64,149.64,0.274311,-0.5,1.62,1.67,206,1103
2025-02-03,AAPL,2025-04-04,P,140.66,149.64,0.282887,-0.25,1.67,1.72,324,3759
2025-02-03,AAPL,2025-04-04,P,131.68,149.64,0.286317,-0.1,1.69,1.73,380,439
2025-02-04,AAPL,2025-03-01,C,167.39,149.45,0.222515,0.1,1.31,1.35,22,4117
2025-02-04,AAPL,2025-03-01,C,158.42,149.45,0.224758,0.25,1.32,1.37,349,4952
2025-02-04,AAPL,2025-03-01,C,149.45,149.45,0.232236,0.5,1.37,1.41,493,3271
2025-02-04,AAPL,2025-03-01,P,149.45,149.45,0.232236,-0.5,1.36,1.41,459,1970
2025-02-04,AAPL,2025-03-01,P,140.49,149.45,0.239714,-0.25,1.4,1.46,476,4878
2025-02-04,AAPL,2025-03-01,P,131.52,149.45,0.242706,-0.1,1.42,1.48,227,969
2025-02-04,AAPL,2025-03-08,C,167.39,149.45,0.225315,0.1,1.32,1.37,237,3283
2025-02-04,AAPL,2025-03-08,C,158.42,149.45,0.227558,0.25,1.34,1.38,126,3676
2025-02-04,AAPL,2025-03-08,C,149.45,149.45,0.235036,0.5,1.38,1.43,373,2759
2025-02-04,AAPL,2025-03-08,P,149.45,149.45,0.235036,-0.5,1.38,1.43,186,3555
2025-02-04,AAPL,2025-03-08,P,140.49,149.45,0.242514,-0.25,1.43,1.47,265,256
2025-02-04,AAPL,2025-03-08,P,131.52,149.45,0.245506,-0.1,1.44,1.49,186,2436
2025-02-04,AAPL,2025-04-05,C,167.39,149.45,0.236515,0.1,1.39,1.44,144,2099
2025-02-04,AAPL,2025-04-05,C,158.42,149.45,0.238758,0.25,1.4,1.45,52,4134
2025-02-04,AAPL,2025-04-05,C,149.45,149.45,0.246236,0.5,1.45,1.5,79,1932
2025-02-04,AAPL,2025-04-05,P,149.45,149.45,0.246236,-0.5,1.45,1.49,67,2614
2025-02-04,AAPL,2025-04-05,P,140.49,149.45,0.253714,-0.25,1.49,1.54,225,2824
2025-02-04,AAPL,2025-04-05,P,131.52,149.45,0.256706,-0.1,1.51,1.56,422,339
2025-02-05,AAPL,2025-03-02,C,166.81,148.94,0.224956,0.1,1.32,1.36,299,4473
2025-02-05,AAPL,2025-03-02,C,157.87,148.94,0.227929,0.25,1.33,1.38,389,868
2025-02-05,AAPL,2025-03-02,C,148.94,148.94,0.23784,0.5,1.39,1.45,48,2355
2025-02-05,AAPL,2025-03-02,P,148.94,148.94,0.23784,-0.5,1.39,1.44,420,4678
2025-02-05,AAPL,2025-03-02,P,140.0,148.94,0.247751,-0.25,1.46,1.5,170,1083
2025-02-05,AAPL,2025-03-02,P,131.07,148.94,0.251716,-0.1,1.47,1.53,232,985
2025-02-05,AAPL,2025-03-09,C,166.81,148.94,0.227756,0.1,1.33,1.38,14,1078
2025-02-05,AAPL,2025-03-09,C,157.87,148.94,0.230729,0.25,1.35,1.4,207,1042
2025-02-05,AAPL,2025-03-09,C,148.94,148.94,0.24064,0.5,1.41,1.46,261,888
2025-02-05,AAPL,2025-03-09,P,148.94,148.94,0.24064,-0.5,1.41,1.45,326,4302
2025-02-05,AAPL,2025-03-09,P,140.0,148.94,0.250551,-0.25,1.47,1.52,172,1810
2025-02-05,AAPL,2025-03-09,P,131.07,148.94,0.254516,-0.1,1.5,1.54,263,1793
2025-02-05,AAPL,2025-04-06,C,166.81,148.94,0.238956,0.1,1.4,1.45,464,3056
2025-02-05,AAPL,2025-04-06,C,157.87,148.94,0.241929,0.25,1.42,1.46,400,4442
2025-02-05,AAPL,2025-04-06,C,148.94,148.94,0.25184,0.5,1.47,1.53,350,508
2025-02-05,AAPL,2025-04-06,P,148.94,148.94,0.25184,-0.5,1.48,1.52,26,585
2025-02-05,AAPL,2025-04-06,P,140.0,148.94,0.261751,-0.25,1.53,1.59,204,618
2025-02-05,AAPL,2025-04-06,P,131.07,148.94,0.265716,-0.1,1.55,1.61,481,3773
2025-02-06,AAPL,2025-03-03,C,166.34,148.52,0.243911,0.1,1.42,1.47,72,4983
2025-02-06,AAPL,2025-03-03,C,157.43,148.52,0.247014,0.25,1.45,1.49,105,2012
2025-02-06,AAPL,2025-03-03,C,148.52,148.52,0.257358,0.5,1.51,1.55,234,4743
2025-02-06,AAPL,2025-03-03,P,148.52,148.52,0.257358,-0.5,1.5,1.55,457,4032
2025-02-06,AAPL,2025-03-03,P,139.6,148.52,0.267703,-0.25,1.57,1.61,400,4893
2025-02-06,AAPL,2025-03-03,P,130.69,148.52,0.27184,-0.1,1.59,1.64,265,2473
2025-02-06,AAPL,2025-03-10,C,166.34,148.52,0.246711,0.1,1.44,1.5,478,1909
2025-02-06,AAPL,2025-03-10,C,157.43,148.52,0.249814,0.25,1.46,1.51,397,2927
2025-02-06,AAPL,2025-03-10,C,148.52,148.52,0.260158,0.5,1.52,1.57,327,1612
2025-02-06,AAPL,2025-03-10,P,148.52,148.52,0.260158,-0.5,1.52,1.57,490,525
2025-02-06,AAPL,2025-03-10,P,139.6,148.52,0.270503,-0.25,1.58,1.64,16,2950
2025-02-06,AAPL,2025-03-10,P,130.69,148.52,0.27464,-0.1,1.61,1.66,333,2049
2025-02-06,AAPL,2025-04-07,C,166.34,148.52,0.257911,0.1,1.51,1.56,400,3169
2025-02-06,AAPL,2025-04-07,C,157.43,148.52,0.261014,0.25,1.52,1.58,401,4664
2025-02-06,AAPL,2025-04-07,C,148.52,148.52,0.271358,0.5,1.59,1.64,386,1653
2025-02-06,AAPL,2025-04-07,P,148.52,148.52,0.271358,-0.5,1.59,1.64,484,2843
2025-02-06,AAPL,2025-04-07,P,139.6,148.52,0.281703,-0.25,1.65,1.7,146,3297
2025-02-06,AAPL,2025-04-07,P,130.69,148.52,0.28584,-0.1,1.67,1.72,185,1610
2025-02-07,AAPL,2025-03-04,C,167.05,149.15,0.241243,0.1,1.42,1.46,266,482
2025-02-07,AAPL,2025-03-04,C,158.1,149.15,0.243176,0.25,1.43,1.47,250,3618
2025-02-07,AAPL,2025-03-04,C,149.15,149.15,0.249617,0.5,1.47,1.51,431,1080
2025-02-07,AAPL,2025-03-04,P,149.15,149.15,0.249617,-0.5,1.46,1.51,379,3780
2025-02-07,AAPL,2025-03-04,P,140.21,149.15,0.256059,-0.25,1.51,1.55,263,4135
2025-02-07,AAPL,2025-03-04,P,131.26,149.15,0.258636,-0.1,1.51,1.57,91,2990
2025-02-07,AAPL,2025-03-11,C,167.05,149.15,0.244043,0.1,1.43,1.48,496,272
2025-02-07,AAPL,2025-03-11,C,158.1,149.15,0.245976,0.25,1.44,1.5,423,1968
2025-02-07,AAPL,2025-03-11,C,149.15,149.15,0.252417,0.5,1.48,1.54,460,2899
2025-02-07,AAPL,2025-03-11,P,149.15,149.15,0.252417,-0.5,1.49,1.53,308,202
2025-02-07,AAPL,2025-03-11,P,140.21,149.15,0.258859,-0.25,1.52,1.57,456,2817
2025-02-07,AAPL,2025-03-11,P,131.26,149.15,0.261436,-0.1,1.54,1.58,168,3719
2025-02-07,AAPL,2025-04-08,C,167.05,149.15,0.255243,0.1,1.49,1.55,120,2487
2025-02-07,AAPL,2025-04-08,C,158.1,149.15,0.257176,0.25,1.51,1.56,226,37
2025-02-07,AAPL,2025-04-08,C,149.15,149.15,0.263617,0.5,1.54,1.6,468,1660
2025-02-07,AAPL,2025-04-08,P,149.15,149.15,0.263617,-0.5,1.54,1.6,494,1871
2025-02-07,AAPL,2025-04-08,P,140.21,149.15,0.270059,-0.25,1.59,1.64,30,1359
2025-02-07,AAPL,2025-04-08,P,131.26,149.15,0.272636,-0.1,1.6,1.65,217,3876
2025-02-10,AAPL,2025-03-07,C,167.54,149.59,0.197949,0.1,1.16,1.21,121,4827
2025-02-10,AAPL,2025-03-07,C,158.57,149.59,0.199821,0.25,1.17,1.23,396,4279
2025-02-10,AAPL,2025-03-07,C,149.59,149.59,0.206062,0.5,1.21,1.25,465,2975
2025-02-10,AAPL,2025-03-07,P,149.59,149.59,0.206062,-0.5,1.2,1.26,290,1878
2025-02-10,AAPL,2025-03-07,P,140.62,149.59,0.212303,-0.25,1.25,1.29,195,4056
2025-02-10,AAPL,2025-03-07,P,131.64,149.59,0.214799,-0.1,1.26,1.31,122,2826
2025-02-10,AAPL,2025-03-14,C,167.54,149.59,0.200749,0.1,1.17,1.23,364,3039
2025-02-10,AAPL,2025-03-14,C,158.57,149.59,0.202621,0.25,1.19,1.24,467,1856
2025-02-10,AAPL,2025-03-14,C,149.59,149.59,0.208862,0.5,1.23,1.27,65,600
2025-02-10,AAPL,2025-03-14,P,149.59,149.59,0.208862,-0.5,1.22,1.28,111,4190
2025-02-10,AAPL,2025-03-14,P,140.62,149.59,0.215103,-0.25,1.26,1.31,353,1525
2025-02-10,AAPL,2025-03-14,P,131.64,149.59,0.217599,-0.1,1.27,1.33,33,129
2025-02-10,AAPL,2025-04-11,C,167.54,149.59,0.211949,0.1,1.24,1.29,253,2323
2025-02-10,AAPL,2025-04-11,C,158.57,149.59,0.213821,0.25,1.25,1.31,290,825
2025-02-10,AAPL,2025-04-11,C,149.59,149.59,0.220062,0.5,1.29,1.34,57,1889
2025-02-10,AAPL,2025-04-11,P,149.59,149.59,0.220062,-0.5,1.29,1.34,69,210
2025-02-10,AAPL,2025-04-11,P,140.62,149.59,0.226303,-0.25,1.33,1.38,480,2616
2025-02-10,AAPL,2025-04-11,P,131.64,149.59,0.228799,-0.1,1.35,1.39,224,706
2025-02-11,AAPL,2025-03-08,C,168.1,150.09,0.236629,0.1,1.4,1.44,93,493
2025-02-11,AAPL,2025-03-08,C,159.09,150.09,0.239514,0.25,1.41,1.47,100,2030
2025-02-11,AAPL,2025-03-08,C,150.09,150.09,0.24913,0.5,1.47,1.52,208,4872
2025-02-11,AAPL,2025-03-08,P,150.09,150.09,0.24913,-0.5,1.47,1.52,291,3261
2025-02-11,AAPL,2025-03-08,P,141.08,150.09,0.258747,-0.25,1.52,1.58,442,3174
2025-02-11,AAPL,2025-03-08,P,132.08,150.09,0.262594,-0.1,1.55,1.6,67,2161
2025-02-11,AAPL,2025-03-15,C,168.1,150.09,0.239429,0.1,1.42,1.46,103,2677
2025-02-11,AAPL,2025-03-15,C,159.09,150.09,0.242314,0.25,1.42,1.48,239,4793
2025-02-11,AAPL,2025-03-15,C,150.09,150.09,0.25193,0.5,1.49,1.53,102,3531
2025-02-11,AAPL,2025-03-15,P,150.09,150.09,0.25193,-0.5,1.49,1.54,261,4515
2025-02-11,AAPL,2025-03-15,P,141.08,150.09,0.261547,-0.25,1.55,1.59,156,4680
2025-02-11,AAPL,2025-03-15,P,132.08,150.09,0.265394,-0.1,1.56,1.62,455,596
2025-02-11,AAPL,2025-04-12,C,168.1,150.09,0.250629,0.1,1.48,1.53,3,4175
2025-02-11,AAPL,2025-04-12,C,159.09,150.09,0.253514,0.25,1.5,1.54,361,2679
2025-02-11,AAPL,2025-04-12,C,150.09,150.09,0.26313,0.5,1.55,1.61,435,2841
2025-02-11,AAPL,2025-04-12,P,150.09,150.09,0.26313,-0.5,1.56,1.6,396,2230
2025-02-11,AAPL,2025-04-12,P,141.08,150.09,0.272747,-0.25,1.62,1.66,86,4844
2025-02-11,AAPL,2025-04-12,P,132.08,150.09,0.276594,-0.1,1.64,1.68,395,954
2025-02-12,AAPL,2025-03-09,C,168.68,150.61,0.226981,0.1,1.34,1.4,100,480
2025-02-12,AAPL,2025-03-09,C,159.64,150.61,0.230829,0.25,1.36,1.42,64,3542
2025-02-12,AAPL,2025-03-09,C,150.61,150.61,0.243654,0.5,1.44,1.5,64,4879
2025-02-12,AAPL,2025-03-09,P,150.61,150.61,0.243654,-0.5,1.44,1.5,181,4717
2025-02-12,AAPL,2025-03-09,P,141.57,150.61,0.256479,-0.25,1.52,1.57,461,3980
2025-02-12,AAPL,2025-03-09,P,132.53,150.61,0.261609,-0.1,1.55,1.6,194,2722
2025-02-12,AAPL,2025-03-16,C,168.68,150.61,0.229781,0.1,1.36,1.41,108,4859
2025-02-12,AAPL,2025-03-16,C,159.64,150.61,0.233629,0.25,1.38,1.43,382,2419
2025-02-12,AAPL,2025-03-16,C,150.61,150.61,0.246454,0.5,1.46,1.51,431,1937
2025-02-12,AAPL,2025-03-16,P,150.61,150.61,0.246454,-0.5,1.46,1.51,98,1963
2025-02-12,AAPL,2025-03-16,P,141.57,150.61,0.259279,-0.25,1.54,1.58,362,396
2025-02-12,AAPL,2025-03-16,P,132.53,150.61,0.264409,-0.1,1.57,1.62,362,2235
2025-02-12,AAPL,2025-04-13,C,168.68,150.61,0.240981,0.1,1.42,1.48,417,3064
2025-02-12,AAPL,2025-04-13,C,159.64,150.61,0.244829,0.25,1.45,1.5,158,796
2025-02-12,AAPL,2025-04-13,C,150.61,150.61,0.257654,0.5,1.53,1.57,142,4878
2025-02-12,AAPL,2025-04-13,P,150.61,150.61,0.257654,-0.5,1.53,1.57,192,2583
2025-02-12,AAPL,2025-04-13,P,141.57,150.61,0.270479,-0.25,1.6,1.66,435,4886
2025-02-12,AAPL,2025-04-13,P,132.53,150.61,0.275609,-0.1,1.64,1.68,281,255
2025-02-13,AAPL,2025-03-10,C,171.56,153.18,0.215352,0.1,1.3,1.34,75,983
2025-02-13,AAPL,2025-03-10,C,162.37,153.18,0.219872,0.25,1.32,1.37,182,4563
2025-02-13,AAPL,2025-03-10,C,153.18,153.18,0.234939,0.5,1.41,1.46,330,3133
